schema,feature_schema,group_id,candidate_index,label_action,target_score,is_positive,is_noop,is_roundtrip,source,reason,current_text,candidate_text,label_text,origin,origin_detail,layer,owner_block_name,text_style_name,font,bigfont,is_from_xref,f00_current_len_norm,f01_candidate_len_norm,f02_abs_len_delta_norm,f03_text_equal,f04_candidate_empty,f05_current_cjk_ratio,f06_candidate_cjk_ratio,f07_current_ascii_ratio,f08_candidate_ascii_ratio,f09_current_control_ratio,f10_candidate_control_ratio,f11_current_replacement_ratio,f12_candidate_replacement_ratio,f13_current_private_use_ratio,f14_candidate_private_use_ratio,f15_current_digit_ratio,f16_candidate_digit_ratio,f17_current_punctuation_ratio,f18_candidate_punctuation_ratio,f19_current_symbol_ratio,f20_candidate_symbol_ratio,f21_current_bopomofo_or_kana_ratio,f22_candidate_bopomofo_or_kana_ratio,f23_normalized_edit_distance,f24_character_overlap,f25_candidate_roundtrip,f26_source_has_big5,f27_source_has_gbk,f28_source_has_utf8,f29_source_has_current,f30_source_has_safe,f31_current_cad_keyword_ratio,f32_candidate_cad_keyword_ratio,f33_candidate_cjk_ratio_improved,f34_candidate_has_control,f35_candidate_has_replacement,f36_candidate_has_private_use,f37_candidate_has_suspicious_unicode,f38_current_has_suspicious_unicode,f39_is_from_xref,f40_layer_hash01,f41_owner_block_hash01,f42_text_style_hash01,f43_font_hash01,f44_bigfont_hash01,f45_typeface_hash01,f46_known_cad_text_style,f47_known_cad_font,f48_known_cad_bigfont,f49_candidate_length_le_1,f50_current_length_le_1,f51_length_risk,f52_candidate_loses_cjk,f53_candidate_becomes_ascii_from_nonascii,f54_candidate_mostly_symbols,f55_current_mostly_symbols
dbtext-ai-training-row-v1,dbtext-ai-features-v1,f75ed63b-9924-596b-9bd1-572f9d1090de,2,repair,1.0,1,0,1,big5-carrier-to-gbk,roundtrip-ok,W1 跤阨,W1 给水,W1 给水,synthetic-seed-v1,big5-carrier-to-gbk,F-FIRE-TEXT,EQUIPMENT_BLOCK,DIMTXT,tssdchn.shx,,0,0.078125,0.078125,0.0,0.0,0.0,0.4,0.4,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6406347753109026,0.9796444647898069,0.44939345387960633,0.8041046768902114,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbtext-ai-training-row-v1,dbtext-ai-features-v1,f75ed63b-9924-596b-9bd1-572f9d1090de,3,repair,0.0,0,1,1,current-noop,current text,W1 跤阨,W1 跤阨,W1 给水,synthetic-seed-v1,big5-carrier-to-gbk,F-FIRE-TEXT,EQUIPMENT_BLOCK,DIMTXT,tssdchn.shx,,0,0.078125,0.078125,0.0,1.0,0.0,0.4,0.4,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6406347753109026,0.9796444647898069,0.44939345387960633,0.8041046768902114,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbtext-ai-training-row-v1,dbtext-ai-features-v1,82358c00-ebc3-55a4-8cde-c07b0a29df30,0,unsafe,1.0,1,1,1,current-noop,current text,A-3F�,A-3F�,,synthetic-seed-v1,replacement-char,A-ANNO-TEXT,FIRE_PLAN,STANDARD,txt.shx,gbcbig.shx,0,0.078125,0.078125,0.0,1.0,0.0,0.0,0.0,0.8,0.8,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.027786678873884182,0.8158236057068742,0.23254749370565347,0.4145571068894484,0.01773098344396124,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbtext-ai-training-row-v1,dbtext-ai-features-v1,342af8c0-1961-554e-8c27-54d813d27f05,0,keep,0.0,0,0,1,gbk-carrier-to-big5,roundtrip-ok,冷冻水回水,濮雲阨隙阨,冷冻水回水,synthetic-seed-v1,clean-text,E-LIGHT-TEXT,PIPE_DETAIL,DIMTXT,txt.shx,,0,0.078125,0.078125,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6060120546272983,0.7520103761348897,0.44939345387960633,0.4145571068894484,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbtext-ai-training-row-v1,dbtext-ai-features-v1,342af8c0-1961-554e-8c27-54d813d27f05,1,keep,1.0,1,1,1,current-noop,current text,冷冻水回水,冷冻水回水,冷冻水回水,synthetic-seed-v1,clean-text,E-LIGHT-TEXT,PIPE_DETAIL,DIMTXT,txt.shx,,0,0.078125,0.078125,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6060120546272983,0.7520103761348897,0.44939345387960633,0.4145571068894484,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbtext-ai-training-row-v1,dbtext-ai-features-v1,7b902d6d-a240-51e6-80d3-6afd3429d479,0,unknown,1.0,1,1,1,current-noop,current text,@@@@,@@@@,@@@@,synthetic-seed-v1,unknown-pattern,H-HVAC-TEXT,FIRE_PLAN,TSSD,simplex.shx,,0,0.0625,0.0625,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2285801480125124,0.8158236057068742,0.44591439688715956,0.2908674753948272,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
dbtext-ai-training-row-v1,dbtext-ai-features-v1,248bb377-8d35-5b53-ae25-7a59a4de860d,0,keep,0.0,0,0,1,gbk-carrier-to-big5,roundtrip-ok,管道支架,奪耋盓殤,管道支架,synthetic-seed-v1,clean-text,A-ANNO-TEXT,*Model_Space,STANDARD,simplex.shx,hzfs.shx,0,0.0625,0.0625,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027786678873884182,0.2805676356145571,0.23254749370565347,0.2908674753948272,0.23857480735484857,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbtext-ai-training-row-v1,dbtext-ai-features-v1,248bb377-8d35-5b53-ae25-7a59a4de860d,1,keep,0.0,0,0,1,big5-carrier-to-gbk,roundtrip-ok,管道支架,恨笵や琜,管道支架,synthetic-seed-v1,clean-text,A-ANNO-TEXT,*Model_Space,STANDARD,simplex.shx,hzfs.shx,0,0.0625,0.0625,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027786678873884182,0.2805676356145571,0.23254749370565347,0.2908674753948272,0.23857480735484857,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dbtext-ai-training-row-v1,dbtext-ai-features-v1,248bb377-8d35-5b53-ae25-7a59a4de860d,2,keep,1.0,1,1,1,current-noop,current text,管道支架,管道支架,管道支架,synthetic-seed-v1,clean-text,A-ANNO-TEXT,*Model_Space,STANDARD,simplex.shx,hzfs.shx,0,0.0625,0.0625,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027786678873884182,0.2805676356145571,0.23254749370565347,0.2908674753948272,0.23857480735484857,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbtext-ai-training-row-v1,dbtext-ai-features-v1,fbcd2f48-fc3b-5b85-a3d5-dd56fcfb3a00,0,unsafe,0.0,0,0,1,utf8-carrier-to-gbk,roundtrip-ok,排污泵�,鎺掓薄娉碉拷,,synthetic-seed-v1,replacement-char,E-LIGHT-TEXT,EQUIPMENT_BLOCK,TSSD,txt.shx,hzfs.shx,0,0.0625,0.09375,0.0625,0.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6060120546272983,0.9796444647898069,0.44591439688715956,0.4145571068894484,0.23857480735484857,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbtext-ai-training-row-v1,dbtext-ai-features-v1,fbcd2f48-fc3b-5b85-a3d5-dd56fcfb3a00,1,unsafe,1.0,1,1,1,current-noop,current text,排污泵�,排污泵�,,synthetic-seed-v1,replacement-char,E-LIGHT-TEXT,EQUIPMENT_BLOCK,TSSD,txt.shx,hzfs.shx,0,0.0625,0.0625,0.0,1.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.75,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6060120546272983,0.9796444647898069,0.44591439688715956,0.4145571068894484,0.23857480735484857,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbtext-ai-training-row-v1,dbtext-ai-features-v1,3edab174-8bf9-5eee-99cd-8e9dd707437f,0,keep,0.0,0,0,1,gbk-carrier-to-big5,roundtrip-ok,屋顶水箱,挌階阨眊,屋顶水箱,synthetic-seed-v1,clean-text,E-LIGHT-TEXT,EQUIPMENT_BLOCK,TEXT,tssdchn.shx,,0,0.0625,0.0625,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6060120546272983,0.9796444647898069,0.26755168993667505,0.8041046768902114,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbtext-ai-training-row-v1,dbtext-ai-features-v1,3edab174-8bf9-5eee-99cd-8e9dd707437f,1,keep,1.0,1,1,1,current-noop,current text,屋顶水箱,屋顶水箱,屋顶水箱,synthetic-seed-v1,clean-text,E-LIGHT-TEXT,EQUIPMENT_BLOCK,TEXT,tssdchn.shx,,0,0.0625,0.0625,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6060120546272983,0.9796444647898069,0.26755168993667505,0.8041046768902114,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbtext-ai-training-row-v1,dbtext-ai-features-v1,5489c865-f441-5d9c-9c06-35d5d0a00dcd,0,keep,0.0,0,0,1,gbk-carrier-to-big5,roundtrip-ok,FM-01 防火门,FM-01 滅鳶藷,FM-01 防火门,synthetic-seed-v1,clean-text,W-PIPE-TEXT,*Model_Space,TEXT,simplex.shx,hzfs.shx,0,0.140625,0.140625,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44591439688715956,0.2805676356145571,0.26755168993667505,0.2908674753948272,0.23857480735484857,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbtext-ai-training-row-v1,dbtext-ai-features-v1,5489c865-f441-5d9c-9c06-35d5d0a00dcd,1,keep,1.0,1,1,1,current-noop,current text,FM-01 防火门,FM-01 防火门,FM-01 防火门,synthetic-seed-v1,clean-text,W-PIPE-TEXT,*Model_Space,TEXT,simplex.shx,hzfs.shx,0,0.140625,0.140625,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44591439688715956,0.2805676356145571,0.26755168993667505,0.2908674753948272,0.23857480735484857,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbtext-ai-training-row-v1,dbtext-ai-features-v1,e3404ae5-a1a7-5f9c-8ed4-b19728add15c,0,keep,0.0,0,0,1,gbk-carrier-to-big5,roundtrip-ok,桥架安装,Э殤假蚾,桥架安装,synthetic-seed-v1,clean-text,E-LIGHT-TEXT,*Model_Space,HZTXT,txt.shx,,0,0.0625,0.0625,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6060120546272983,0.2805676356145571,0.5005722133211261,0.4145571068894484,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dbtext-ai-training-row-v1,dbtext-ai-features-v1,e3404ae5-a1a7-5f9c-8ed4-b19728add15c,1,keep,1.0,1,1,1,current-noop,current text,桥架安装,桥架安装,桥架安装,synthetic-seed-v1,clean-text,E-LIGHT-TEXT,*Model_Space,HZTXT,txt.shx,,0,0.0625,0.0625,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6060120546272983,0.2805676356145571,0.5005722133211261,0.4145571068894484,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbtext-ai-training-row-v1,dbtext-ai-features-v1,a225f2e9-f542-5028-adf6-7fd6366c7e47,0,unsafe,0.0,0,0,1,utf8-carrier-to-gbk,roundtrip-ok,水力警铃,姘村姏璀﹂搩,,synthetic-seed-v1,control-char,A-ANNO-TEXT,PIPE_DETAIL,TSSD,txt.shx,chineset.shx,0,0.078125,0.109375,0.0625,0.0,0.0,0.8,0.7142857142857143,0.2,0.14285714285714285,0.2,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.8571428571428571,0.14285714285714285,1.0,0.0,1.0,1.0,0.0,0.0,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.027786678873884182,0.7520103761348897,0.44591439688715956,0.4145571068894484,0.8417944609750515,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dbtext-ai-training-row-v1,dbtext-ai-features-v1,a225f2e9-f542-5028-adf6-7fd6366c7e47,1,unsafe,0.0,0,0,1,gbk-carrier-to-big5,roundtrip-ok,水力警铃,阨薯劑鍊,,synthetic-seed-v1,control-char,A-ANNO-TEXT,PIPE_DETAIL,TSSD,txt.shx,chineset.shx,0,0.078125,0.078125,0.0,0.0,0.0,0.8,0.8,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,1.0,1.0,1.0,0.0,0.0,0.0,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.027786678873884182,0.7520103761348897,0.44591439688715956,0.4145571068894484,0.8417944609750515,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbtext-ai-training-row-v1,dbtext-ai-features-v1,a225f2e9-f542-5028-adf6-7fd6366c7e47,2,unsafe,1.0,1,1,1,current-noop,current text,水力警铃,水力警铃,,synthetic-seed-v1,control-char,A-ANNO-TEXT,PIPE_DETAIL,TSSD,txt.shx,chineset.shx,0,0.078125,0.078125,0.0,1.0,0.0,0.8,0.8,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.027786678873884182,0.7520103761348897,0.44591439688715956,0.4145571068894484,0.8417944609750515,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbtext-ai-training-row-v1,dbtext-ai-features-v1,0c7d1aea-e9ee-5ea5-88db-ffde6ae10ddf,0,keep,1.0,1,1,1,current-noop,current text,P-01,P-01,P-01,synthetic-seed-v1,clean-text,A-ANNO-TEXT,PIPE_DETAIL,TSSD,simplex.shx,hzfs.shx,0,0.0625,0.0625,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027786678873884182,0.7520103761348897,0.44591439688715956,0.2908674753948272,0.23857480735484857,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbtext-ai-training-row-v1,dbtext-ai-features-v1,3ed35c81-e22a-5396-bea1-85c82ebe184c,0,keep,1.0,1,1,1,current-noop,current text,弱电井,弱电井,弱电井,synthetic-seed-v1,clean-text,F-FIRE-TEXT,TITLE_BLOCK,TEXT,hztxt.shx,hzfs.shx,0,0.046875,0.046875,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6406347753109026,0.894651712825208,0.26755168993667505,0.8738841840238041,0.23857480735484857,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbtext-ai-training-row-v1,dbtext-ai-features-v1,1b80f4bc-380d-5bf7-975f-62aaf23efb33,0,keep,0.0,0,0,1,utf8-carrier-to-gbk,roundtrip-ok,B1 车库,B1 杞﹀簱,B1 车库,synthetic-seed-v1,clean-text,E-LIGHT-TEXT,TITLE_BLOCK,TSSD,txt.shx,,0,0.078125,0.09375,0.03125,0.0,0.0,0.4,0.3333333333333333,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6060120546272983,0.894651712825208,0.44591439688715956,0.4145571068894484,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dbtext-ai-training-row-v1,dbtext-ai-features-v1,1b80f4bc-380d-5bf7-975f-62aaf23efb33,1,keep,0.0,0,0,1,gbk-carrier-to-big5,roundtrip-ok,B1 车库,B1 陬踱,B1 车库,synthetic-seed-v1,clean-text,E-LIGHT-TEXT,TITLE_BLOCK,TSSD,txt.shx,,0,0.078125,0.078125,0.0,0.0,0.0,0.4,0.4,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,1.0,1.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6060120546272983,0.894651712825208,0.44591439688715956,0.4145571068894484,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbtext-ai-training-row-v1,dbtext-ai-features-v1,1b80f4bc-380d-5bf7-975f-62aaf23efb33,2,keep,1.0,1,1,1,current-noop,current text,B1 车库,B1 车库,B1 车库,synthetic-seed-v1,clean-text,E-LIGHT-TEXT,TITLE_BLOCK,TSSD,txt.shx,,0,0.078125,0.078125,0.0,1.0,0.0,0.4,0.4,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6060120546272983,0.894651712825208,0.44591439688715956,0.4145571068894484,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbtext-ai-training-row-v1,dbtext-ai-features-v1,d95f4051-ca0e-5207-accd-308c9ccd97c3,0,unsafe,1.0,1,1,1,current-noop,current text,设备基础�,设备基础�,,synthetic-seed-v1,replacement-char,E-LIGHT-TEXT,FIRE_PLAN,TSSD,txt.shx,hzfs.shx,0,0.078125,0.078125,0.0,1.0,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6060120546272983,0.8158236057068742,0.44591439688715956,0.4145571068894484,0.23857480735484857,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbtext-ai-training-row-v1,dbtext-ai-features-v1,695dde77-0955-5789-84f5-dbbfe15071cb,0,repair,1.0,1,0,1,big5-carrier-to-gbk,roundtrip-ok,驗邀翋奪,喷淋主管,喷淋主管,synthetic-seed-v1,big5-carrier-to-gbk,E-LIGHT-TEXT,*Model_Space,HZTXT,txt.shx,gbcbig.shx,0,0.0625,0.0625,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6060120546272983,0.2805676356145571,0.5005722133211261,0.4145571068894484,0.01773098344396124,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbtext-ai-training-row-v1,dbtext-ai-features-v1,695dde77-0955-5789-84f5-dbbfe15071cb,1,repair,0.0,0,0,1,utf8-carrier-to-gbk,roundtrip-ok,驗邀翋奪,椹楅個缈嬪オ,喷淋主管,synthetic-seed-v1,big5-carrier-to-gbk,E-LIGHT-TEXT,*Model_Space,HZTXT,txt.shx,gbcbig.shx,0,0.0625,0.09375,0.0625,0.0,0.0,1.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6060120546272983,0.2805676356145571,0.5005722133211261,0.4145571068894484,0.01773098344396124,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dbtext-ai-training-row-v1,dbtext-ai-features-v1,695dde77-0955-5789-84f5-dbbfe15071cb,2,repair,0.0,0,1,1,current-noop,current text,驗邀翋奪,驗邀翋奪,喷淋主管,synthetic-seed-v1,big5-carrier-to-gbk,E-LIGHT-TEXT,*Model_Space,HZTXT,txt.shx,gbcbig.shx,0,0.0625,0.0625,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6060120546272983,0.2805676356145571,0.5005722133211261,0.4145571068894484,0.01773098344396124,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbtext-ai-training-row-v1,dbtext-ai-features-v1,ea5a7758-c49d-5b1f-a249-ff253a49dca1,0,unsafe,0.0,0,0,1,utf8-carrier-to-gbk,roundtrip-ok,冷冻水回水�,鍐峰喕姘村洖姘达拷,,synthetic-seed-v1,replacement-char,F-FIRE-TEXT,PIPE_DETAIL,TEXT,simplex.shx,chineset.shx,0,0.09375,0.140625,0.09375,0.0,0.0,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6406347753109026,0.7520103761348897,0.26755168993667505,0.2908674753948272,0.8417944609750515,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbtext-ai-training-row-v1,dbtext-ai-features-v1,ea5a7758-c49d-5b1f-a249-ff253a49dca1,1,unsafe,1.0,1,1,1,current-noop,current text,冷冻水回水�,冷冻水回水�,,synthetic-seed-v1,replacement-char,F-FIRE-TEXT,PIPE_DETAIL,TEXT,simplex.shx,chineset.shx,0,0.09375,0.09375,0.0,1.0,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6406347753109026,0.7520103761348897,0.26755168993667505,0.2908674753948272,0.8417944609750515,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
